id,mz,mz_range:min,mz_range:max,rt,rt_range:min,rt_range:max,area,height,intensity_range:min,intensity_range:max,charge,fragment_scans,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,molecular_networking:net_cluster_id,molecular_networking:net_community_id,molecular_networking:edges,molecular_networking:net_cluster_size,molecular_networking:net_community_size,ion_identities:iin_id,ion_identities:ion_identities,ion_identities:list_size,ion_identities:neutral_mass,ion_identities:partner_row_ids,ion_identities:iin_relationship,ion_identities:consensus_formulas,ion_identities:simple_formulas,preferred_annotation:compound_name,preferred_annotation:mol_formula,preferred_annotation:adduct,preferred_annotation:score,preferred_annotation:precursor_mz,preferred_annotation:annotation_method,preferred_annotation:n_matching_signals,preferred_annotation:explained_intensity_percent,preferred_annotation:smiles,preferred_annotation:inchi,preferred_annotation:neutral_mass,preferred_annotation:mz_diff,preferred_annotation:mz_diff_ppm,preferred_annotation:rt_absolute_error,preferred_annotation:comment,preferred_annotation:classyfire_class,preferred_annotation:ccs,spectral_db_matches:spectral_db_matches,spectral_db_matches:compound_name,spectral_db_matches:similarity_score,spectral_db_matches:n_matching_signals,spectral_db_matches:explained_intensity_percent,spectral_db_matches:ion_adduct,spectral_db_matches:mol_formula,spectral_db_matches:smiles,spectral_db_matches:inchi,spectral_db_matches:classyfire_class,spectral_db_matches:neutral_mass,spectral_db_matches:precursor_mz,spectral_db_matches:mz_diff,spectral_db_matches:mz_diff_ppm,spectral_db_matches:rt_absolute_error,spectral_db_matches:ccs,spectral_db_matches:comment,lipid_annotations:lipid_annotations,lipid_annotations:ion_adduct,lipid_annotations:mol_formula,lipid_annotations:mz_diff_ppm,lipid_annotations:explained_intensity_percent,feature_group,datafile:Blank Tang_P1-E-4_1_14910.d:feature_state,datafile:Blank Tang_P1-E-4_1_14910.d:mz,datafile:Blank Tang_P1-E-4_1_14910.d:mz_range:min,datafile:Blank Tang_P1-E-4_1_14910.d:mz_range:max,datafile:Blank Tang_P1-E-4_1_14910.d:rt,datafile:Blank Tang_P1-E-4_1_14910.d:rt_range:min,datafile:Blank Tang_P1-E-4_1_14910.d:rt_range:max,datafile:Blank Tang_P1-E-4_1_14910.d:fwhm,datafile:Blank Tang_P1-E-4_1_14910.d:area,datafile:Blank Tang_P1-E-4_1_14910.d:height,datafile:Blank Tang_P1-E-4_1_14910.d:intensity_range:min,datafile:Blank Tang_P1-E-4_1_14910.d:intensity_range:max,datafile:Blank Tang_P1-E-4_1_14910.d:charge,datafile:Blank Tang_P1-E-4_1_14910.d:fragment_scans,datafile:Blank Tang_P1-E-4_1_14910.d:isotopes,datafile:Blank Tang_P1-E-4_1_14910.d:tailing_factor,datafile:Blank Tang_P1-E-4_1_14910.d:asymmetry_factor,datafile:Blank Tang_P1-E-4_1_14910.d:msms_info,datafile:Blank Tang_P1-E-4_1_14910.d:rt_ms2_apex_distance,datafile:Blank Tang_P1-E-4_1_14914.d:feature_state,datafile:Blank Tang_P1-E-4_1_14914.d:mz,datafile:Blank Tang_P1-E-4_1_14914.d:mz_range:min,datafile:Blank Tang_P1-E-4_1_14914.d:mz_range:max,datafile:Blank Tang_P1-E-4_1_14914.d:rt,datafile:Blank Tang_P1-E-4_1_14914.d:rt_range:min,datafile:Blank Tang_P1-E-4_1_14914.d:rt_range:max,datafile:Blank Tang_P1-E-4_1_14914.d:fwhm,datafile:Blank Tang_P1-E-4_1_14914.d:area,datafile:Blank Tang_P1-E-4_1_14914.d:height,datafile:Blank Tang_P1-E-4_1_14914.d:intensity_range:min,datafile:Blank Tang_P1-E-4_1_14914.d:intensity_range:max,datafile:Blank Tang_P1-E-4_1_14914.d:charge,datafile:Blank Tang_P1-E-4_1_14914.d:fragment_scans,datafile:Blank Tang_P1-E-4_1_14914.d:isotopes,datafile:Blank Tang_P1-E-4_1_14914.d:tailing_factor,datafile:Blank Tang_P1-E-4_1_14914.d:asymmetry_factor,datafile:Blank Tang_P1-E-4_1_14914.d:msms_info,datafile:Blank Tang_P1-E-4_1_14914.d:rt_ms2_apex_distance,datafile:Crop_P1-E-1_1_14911.d:feature_state,datafile:Crop_P1-E-1_1_14911.d:mz,datafile:Crop_P1-E-1_1_14911.d:mz_range:min,datafile:Crop_P1-E-1_1_14911.d:mz_range:max,datafile:Crop_P1-E-1_1_14911.d:rt,datafile:Crop_P1-E-1_1_14911.d:rt_range:min,datafile:Crop_P1-E-1_1_14911.d:rt_range:max,datafile:Crop_P1-E-1_1_14911.d:fwhm,datafile:Crop_P1-E-1_1_14911.d:area,datafile:Crop_P1-E-1_1_14911.d:height,datafile:Crop_P1-E-1_1_14911.d:intensity_range:min,datafile:Crop_P1-E-1_1_14911.d:intensity_range:max,datafile:Crop_P1-E-1_1_14911.d:charge,datafile:Crop_P1-E-1_1_14911.d:fragment_scans,datafile:Crop_P1-E-1_1_14911.d:isotopes,datafile:Crop_P1-E-1_1_14911.d:tailing_factor,datafile:Crop_P1-E-1_1_14911.d:asymmetry_factor,datafile:Crop_P1-E-1_1_14911.d:msms_info,datafile:Crop_P1-E-1_1_14911.d:rt_ms2_apex_distance,datafile:Hind_P1-E-3_1_14913.d:feature_state,datafile:Hind_P1-E-3_1_14913.d:mz,datafile:Hind_P1-E-3_1_14913.d:mz_range:min,datafile:Hind_P1-E-3_1_14913.d:mz_range:max,datafile:Hind_P1-E-3_1_14913.d:rt,datafile:Hind_P1-E-3_1_14913.d:rt_range:min,datafile:Hind_P1-E-3_1_14913.d:rt_range:max,datafile:Hind_P1-E-3_1_14913.d:fwhm,datafile:Hind_P1-E-3_1_14913.d:area,datafile:Hind_P1-E-3_1_14913.d:height,datafile:Hind_P1-E-3_1_14913.d:intensity_range:min,datafile:Hind_P1-E-3_1_14913.d:intensity_range:max,datafile:Hind_P1-E-3_1_14913.d:charge,datafile:Hind_P1-E-3_1_14913.d:fragment_scans,datafile:Hind_P1-E-3_1_14913.d:isotopes,datafile:Hind_P1-E-3_1_14913.d:tailing_factor,datafile:Hind_P1-E-3_1_14913.d:asymmetry_factor,datafile:Hind_P1-E-3_1_14913.d:msms_info,datafile:Hind_P1-E-3_1_14913.d:rt_ms2_apex_distance,datafile:Mid_P1-E-2_1_14912.d:feature_state,datafile:Mid_P1-E-2_1_14912.d:mz,datafile:Mid_P1-E-2_1_14912.d:mz_range:min,datafile:Mid_P1-E-2_1_14912.d:mz_range:max,datafile:Mid_P1-E-2_1_14912.d:rt,datafile:Mid_P1-E-2_1_14912.d:rt_range:min,datafile:Mid_P1-E-2_1_14912.d:rt_range:max,datafile:Mid_P1-E-2_1_14912.d:fwhm,datafile:Mid_P1-E-2_1_14912.d:area,datafile:Mid_P1-E-2_1_14912.d:height,datafile:Mid_P1-E-2_1_14912.d:intensity_range:min,datafile:Mid_P1-E-2_1_14912.d:intensity_range:max,datafile:Mid_P1-E-2_1_14912.d:charge,datafile:Mid_P1-E-2_1_14912.d:fragment_scans,datafile:Mid_P1-E-2_1_14912.d:isotopes,datafile:Mid_P1-E-2_1_14912.d:tailing_factor,datafile:Mid_P1-E-2_1_14912.d:asymmetry_factor,datafile:Mid_P1-E-2_1_14912.d:msms_info,datafile:Mid_P1-E-2_1_14912.d:rt_ms2_apex_distance
8045,748.65807,748.65506,748.66333,5.0072,4.9671,5.0479,6.967E2,1.733E4,2.218E2,1.733E4,1,0,0.2,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,UNKNOWN,,,,,,,,,,,,,,,,,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,ESTIMATED,748.65809,748.65804,748.65809,5.0114,5.0024,5.0204,0.018,9.123E1,1.014E4,1.014E4,1.014E4,,,,1.0009,1.0018,0,,DETECTED,748.65804,748.65506,748.66333,5.0029,4.9671,5.0479,0.0447,6.967E2,1.733E4,2.218E2,1.733E4,1,,2,1.3646,1.8127,0,
8049,692.63699,692.61957,692.64583,5.0037,4.8539,5.3087,6.164E2,1.138E4,3.783E2,1.138E4,1,0,1,5,0,0.713,7.26,0.00503,0.3942,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DETECTED,692.63609,692.62396,692.64181,4.8901,4.8539,4.9806,0.0781,1.664E2,2.133E3,3.783E2,2.133E3,,,,1.7506,3.113,0,,DETECTED,692.64,692.62877,692.64512,4.8875,4.8605,5.0046,0.0536,2.541E2,2.885E3,1.021E3,2.885E3,1,,2,2.6724,4.3447,0,,DETECTED,692.63799,692.62982,692.64583,4.9748,4.9478,5.0107,0.0319,3.631E2,1.138E4,2.014E3,1.138E4,1,,4,1.1664,1.0989,0,,DETECTED,692.63497,692.61957,692.64006,4.9844,4.9217,5.0294,0.0621,6.164E2,1.029E4,1.383E3,1.029E4,1,,3,0.8589,0.5992,0,,DETECTED,692.6359,692.6238,692.64249,5.2817,5.2278,5.3087,0.0512,1.849E2,4.279E3,4.586E2,4.279E3,1,,11,0.7496,0.4057,0,
8051,811.66965,811.66311,811.68248,4.9924,4.845,5.19,3.026E2,4.614E3,7.81E2,4.614E3,1,2,0.4,2,1,0.786,3.05,0.00248,0.2283,0,1286,-1,0,1,0,,,,,,,,,SM 42:3;2O,C47H91N2O6P,[M+H]+,1,811.66875,Lipid Annotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SM 42:3;2O,[M+H]+,C47H91N2O6P,-1.1,1,123,DETECTED,811.66932,811.66311,811.68248,4.8901,4.845,4.9716,0.0812,1.999E2,2.445E3,8.483E2,2.445E3,1,2,2,1.4022,1.8044,3,0.0253,ESTIMATED,811.66782,811.66782,811.67056,4.9686,4.9597,4.9776,0.018,7.022E0,7.81E2,7.81E2,7.81E2,,,,0.9995,0.9991,0,,DETECTED,811.6718,811.66831,811.67529,5.1184,5.0734,5.19,0.0781,3.026E2,4.614E3,9.548E2,4.614E3,1,,8,1.2974,1.5948,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,
8058,758.22042,758.21098,758.23382,5.0056,4.773,5.2476,7.751E3,1.601E5,1.766E3,1.601E5,1,16,1,5,1,0.916,3.11,0.00236,0.0097,0,4,6,9,31,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,DETECTED,758.22064,758.21098,758.22789,5.0076,4.773,5.0615,0.0392,2.042E3,3.527E4,1.928E3,3.527E4,1,4,6,1.0209,0.2979,5,-0.1482,DETECTED,758.22112,758.21391,758.22986,5.0046,4.9597,5.2476,0.04,4.767E3,9.563E4,2.163E3,9.563E4,1,5,7,1.9326,1.398,5,-0.0144,DETECTED,758.221,758.21327,758.23382,5.0017,4.9658,5.199,0.0414,7.751E3,1.601E5,2.053E3,1.601E5,1,3,6,1.72,2.0073,4,-0.0143,DETECTED,758.22059,758.2128,758.23198,5.0114,4.9307,5.0563,0.0389,2.18E3,4.992E4,1.766E3,4.992E4,1,2,6,0.9286,0.4892,2,-0.0162,DETECTED,758.21876,758.21721,758.22196,5.0029,4.9671,5.0657,0.0444,2.344E3,5.085E4,1.786E3,5.085E4,1,2,5,1.2607,1.7676,2,-0.0143
8059,760.21894,760.20784,760.22849,5.0056,4.9397,5.0675,4.233E3,1.035E5,3.786E2,1.035E5,1,1,1,5,0,0.91,3.08,0.00234,0.0083,0,1287,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,DETECTED,760.22009,760.21618,760.22601,5.0076,4.9536,5.0525,0.0392,8.895E2,2.125E4,1.178E3,2.125E4,1,,6,0.9368,1.1498,0,,DETECTED,760.21944,760.21811,760.22133,5.0046,4.9597,5.0675,0.0471,2.605E3,5.363E4,5.739E2,5.363E4,1,1,7,1.2349,1.4432,1,-0.0234,DETECTED,760.21907,760.20974,760.22849,5.0107,4.9658,5.0645,0.0415,4.233E3,1.035E5,3.786E2,1.035E5,1,,6,1.1225,1.0366,0,,DETECTED,760.21834,760.20784,760.22556,5.0024,4.9397,5.0473,0.0457,1.468E3,3.06E4,3.916E2,3.06E4,1,,7,0.9077,0.544,0,,DETECTED,760.21774,760.21411,760.22161,5.0029,4.976,5.0568,0.0407,1.392E3,3.459E4,3.421E3,3.459E4,1,,5,1.3693,1.6704,0,
8060,590.54936,590.53446,590.5643,5.0057,4.814,5.1362,1.196E4,2.252E5,8.155E2,2.252E5,1,5,1,5,1,0.704,8.48,0.00501,0.1128,0,12,-1,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,DETECTED,590.54624,590.5397,590.55269,5.0525,5.0255,5.1243,0.0323,8.65E2,2.244E4,1.579E3,2.244E4,1,,2,1.749,2.0638,2,,DETECTED,590.54834,590.53446,590.55392,5.0496,5.0046,5.1304,0.0471,1.238E3,2.289E4,8.309E2,2.289E4,,,,1.2416,1.1324,0,,DETECTED,590.55125,590.54417,590.5643,5.0466,4.9838,5.1362,0.0515,1.854E3,3.115E4,8.155E2,3.115E4,1,1,3,1.1439,1.0882,1,-0.0054,DETECTED,590.55089,590.54341,590.55441,4.9397,4.814,5.0384,0.0449,1.035E4,1.897E5,1.172E3,1.897E5,1,2,5,1.4335,2.1479,2,-0.0108,DETECTED,590.55009,590.54533,590.55748,4.9401,4.8957,5.1017,0.0421,1.196E4,2.252E5,2.049E3,2.252E5,1,2,2,2.344,3.9253,2,-0.0142
8063,603.53222,603.51912,603.54115,5.0014,4.9217,5.2457,2.266E3,2.795E4,5.2E2,2.795E4,1,1,0.4,2,1,0.9,1.59,0.00096,0.0814,0,1288,-1,0,1,0,234,[M+H-H2O]+,2,620.53597,8063;8325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,ESTIMATED,603.5321,603.5321,603.53291,5.0165,5.0076,5.0255,0.018,4.673E0,5.2E2,5.2E2,5.2E2,,,,1.0017,1.0035,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,ESTIMATED,603.53097,603.53097,603.53291,4.9748,4.9658,4.9838,0.018,1.073E2,1.194E4,1.194E4,1.194E4,,,,1.0017,1.0033,0,,DETECTED,603.53339,603.52619,603.53625,4.9664,4.9217,5.0473,0.0906,1.066E3,1.716E4,1.753E3,1.716E4,1,,4,1.4046,2.2602,0,,DETECTED,603.53243,603.51912,603.54115,5.0479,5.0119,5.2457,0.1518,2.266E3,2.795E4,1.102E3,2.795E4,1,1,4,3.0204,3.1478,1,0.1242
8068,808.68282,808.66733,808.69346,5.0042,4.6904,5.1649,2.084E2,3.092E3,4.271E2,3.092E3,1,4,0.6,3,1,0.694,6.23,0.00504,0.3739,0,1289,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DETECTED,808.68493,808.68061,808.69054,4.764,4.6904,4.827,0.066,2.084E2,2.902E3,5.187E2,2.902E3,1,3,2,0.9286,0.9214,3,-0.0386,DETECTED,808.68278,808.66733,808.69346,5.1215,5.0945,5.1485,0.0327,3.784E1,1.169E3,4.271E2,1.169E3,1,1,2,1.001,1.0021,1,0.0199,UNKNOWN,,,,,,,,,,,,,,,,,0,,ESTIMATED,808.68366,808.68253,808.68366,4.9934,4.9844,5.0024,0.018,2.785E1,3.092E3,3.092E3,3.092E3,,,,0.9975,0.9951,0,,DETECTED,808.67989,808.6714,808.68766,5.1379,5.0927,5.1649,0.0466,1.072E2,2.6E3,5.132E2,2.6E3,1,,12,0.7991,0.4379,0,
8069,678.62158,678.60211,678.62941,5.0085,4.752,5.2637,1.651E3,3.364E4,6.288E2,3.364E4,1,1,0.8,4,0,0.583,9.79,0.00664,0.3842,0,1290,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DETECTED,678.62387,678.61799,678.62941,4.827,4.764,4.9806,0.0668,9.131E2,8.698E3,8.254E2,8.698E3,1,1,2,1.741,2.6316,1,0.1013,DETECTED,678.62338,678.6194,678.62941,4.8156,4.752,4.9686,0.0781,8.349E2,8.502E3,6.288E2,8.502E3,1,,2,1.8531,2.8126,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,DETECTED,678.62183,678.61542,678.62448,5.1998,5.1459,5.2625,0.0425,1.651E3,3.364E4,3.134E3,3.364E4,1,,22,1.0351,1.1654,0,,DETECTED,678.61723,678.60211,678.62701,5.1918,5.0837,5.2637,0.125,1.047E3,1.296E4,1.752E3,1.296E4,1,,18,0.8328,1.0489,0,
8076,762.21813,762.21097,762.22859,5.0146,4.9536,5.0496,1.091E3,3.107E4,3.73E2,3.107E4,1,0,0.8,4,0,0.833,6.12,0.00466,0.0119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,DETECTED,762.21848,762.21254,762.2268,5.0165,4.9536,5.0436,0.0412,2.236E2,5.309E3,3.73E2,5.309E3,1,,6,0.7359,0.5864,0,,DETECTED,762.21826,762.21367,762.22859,5.0046,4.9686,5.0496,0.0397,5.627E2,1.393E4,1.917E3,1.393E4,1,,7,1.1249,1.334,0,,DETECTED,762.21535,762.21097,762.21773,5.0107,4.9658,5.0466,0.0356,1.091E3,3.107E4,2.058E3,3.107E4,1,,6,0.8888,0.7512,0,,ESTIMATED,762.21856,762.2174,762.22063,5.0294,5.0204,5.0384,0.018,9.452E1,8.231E3,4.59E3,8.231E3,,,,1.0014,1.0028,0,,DETECTED,762.22001,762.21349,762.2255,5.0119,4.985,5.0299,0.028,1.883E2,7.397E3,3.503E3,7.397E3,1,,5,0.8334,0.6668,0,
8079,842.66308,842.65546,842.67725,5.0053,4.9299,5.2098,6.043E3,8.065E4,7.714E2,8.065E4,1,5,0.4,2,3,0.958,0.9,0.00075,0.0012,0,1291,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,UNKNOWN,,,,,,,,,,,,,,,,,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,DETECTED,842.66282,842.65691,842.67725,5.0107,4.9299,5.1541,0.0655,4.928E3,6.909E4,7.714E2,6.909E4,1,2,5,1.3181,1.3134,2,-0.0251,ESTIMATED,842.66437,842.66244,842.66526,4.9934,4.9754,5.0024,0.0255,2.946E1,1.894E3,1.376E3,1.894E3,,,,0.7493,0.4985,0,,DETECTED,842.66206,842.65546,842.67376,5.0119,4.9312,5.2098,0.0589,6.043E3,8.065E4,8.246E2,8.065E4,1,3,6,1.1877,1.1496,3,-0.0251
8081,580.56621,580.56373,580.57538,5.0113,4.9658,5.0657,3.364E3,7.058E4,2.786E3,7.058E4,1,1,0.6,3,0,0.946,1.53,0.00089,0.0012,0,12,-1,5,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,UNKNOWN,,,,,,,,,,,,,,,,,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,DETECTED,580.56631,580.56445,580.57418,5.0107,4.9658,5.0466,0.0377,1.091E3,2.733E4,2.786E3,2.733E4,1,,2,0.9005,0.998,0,,DETECTED,580.56661,580.56373,580.57538,5.0114,4.9754,5.0563,0.0507,3.075E3,6.327E4,1.875E4,6.327E4,1,,24,1.1235,1.2469,0,,DETECTED,580.56572,580.56381,580.57434,5.0119,4.976,5.0657,0.0446,3.364E3,7.058E4,8.321E3,7.058E4,1,1,10,1.2497,1.2962,1,-0.0108
8105,573.52172,573.51562,573.53267,5.0104,4.9397,5.0921,2.662E3,4.658E4,5E2,4.658E4,1,0,0.4,2,2,0.936,1.35,0.00078,0.0005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,ESTIMATED,573.52353,573.52129,573.52353,4.9986,4.9896,5.0076,0.018,4.499E0,5E2,5E2,5E2,,,,0.9985,0.997,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,ESTIMATED,573.52078,573.51941,573.52234,5.0197,5.0107,5.0376,0.0447,2.135E2,1.268E4,1.109E4,1.268E4,,,,1.4986,1.9972,0,,DETECTED,573.52168,573.51792,573.53267,5.0114,4.9397,5.0921,0.0896,2.662E3,4.658E4,2.089E3,4.658E4,1,,7,1.1583,1.6958,3,,DETECTED,573.52091,573.51562,573.52457,5.0119,4.976,5.0568,0.0419,8.62E2,2.1E4,2.842E3,2.1E4,1,,5,1.125,1.2775,0,
8110,838.63047,838.6235,838.6368,5.0083,4.9671,5.0657,2.336E3,4.688E4,2.355E3,4.688E4,1,2,0.2,1,3,1,0,0,0,0,1292,-1,0,1,0,230,[M+Na]+,2,815.64038,7853;8110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,UNKNOWN,,,,,,,,,,,,,,,,,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,ESTIMATED,838.63005,838.6297,838.63005,5.0107,5.0017,5.0197,0.018,1.584E2,1.762E4,1.762E4,1.762E4,,,,1.0005,1.001,0,,ESTIMATED,838.63164,838.6297,838.63164,5.0024,4.9934,5.0114,0.018,2.116E1,2.355E3,2.355E3,2.355E3,,,,1,0.9999,0,,DETECTED,838.6297,838.6235,838.6368,5.0119,4.9671,5.0657,0.0421,2.336E3,4.688E4,9.069E3,4.688E4,1,2,2,1.1001,1.3289,2,-0.0108
8112,551.53904,551.53285,551.54857,5.0143,4.9658,5.3254,4.093E4,6.207E5,1.206E3,6.207E5,1,12,0.6,3,1,0.992,0.16,0.00009,0.0083,0,2,5,7,103,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,UNKNOWN,,,,,,,,,,,,,,,,,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,DETECTED,551.539,551.53585,551.54536,5.0197,4.9658,5.1184,0.0455,9.568E3,1.95E5,1.206E3,1.95E5,1,2,6,1.3433,1.5128,4,-0.0216,DETECTED,551.53903,551.5341,551.54806,5.0114,4.9664,5.3254,0.0479,4.093E4,6.207E5,2.226E3,6.207E5,1,6,9,1.8579,2.8837,7,-0.0252,DETECTED,551.53908,551.53285,551.54857,5.0119,4.9671,5.2817,0.0442,2.351E4,3.583E5,1.79E3,3.583E5,1,4,4,1.8714,3.06,7,-0.0143
8113,770.64225,770.63473,770.65551,5.0143,4.9397,5.2529,4.849E3,5.227E4,1.893E3,5.227E4,1,2,0.6,3,1,0.923,1.9,0.00147,0.0097,0,1293,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,UNKNOWN,,,,,,,,,,,,,,,,,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,DETECTED,770.64187,770.63473,770.65189,5.0107,4.9658,5.2529,0.0883,4.849E3,5.227E4,1.893E3,5.227E4,1,1,7,2.9518,2.9857,1,0.0054,DETECTED,770.64317,770.6377,770.65551,5.0204,4.9397,5.0563,0.0608,1.034E3,1.758E4,2.105E3,1.758E4,1,,8,0.7223,0.4885,0,,DETECTED,770.64171,770.63684,770.6526,5.0119,4.9671,5.0657,0.0537,1.339E3,2.624E4,2.638E3,2.624E4,,1,,1.1001,1.4984,1,0.0162
8120,638.61017,638.60203,638.62746,5.0162,4.7089,5.2726,8.216E3,7.634E4,4.182E2,7.634E4,1,8,0.8,4,1,0.708,7.85,0.00501,0.3935,0,1294,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,DETECTED,638.60755,638.60203,638.6155,4.773,4.7089,4.8811,0.0466,1.274E3,2.331E4,4.182E2,2.331E4,1,3,3,1.1976,1.2574,3,-0.0326,DETECTED,638.61054,638.60586,638.61591,5.1665,5.1485,5.2023,0.0324,5.303E1,1.681E3,5.478E2,1.681E3,,,,1.4983,1.9966,0,,ESTIMATED,638.61054,638.61008,638.61054,5.0107,5.0017,5.0197,0.018,1.079E1,1.2E3,1.2E3,1.2E3,,,,1.0005,1.001,0,,DETECTED,638.60967,638.60508,638.62746,5.0563,4.9127,5.2535,0.1513,8.216E3,7.634E4,3.945E3,7.634E4,1,4,2,1.1844,0.8692,4,-0.0791,DETECTED,638.61256,638.60521,638.62544,5.0747,5.0479,5.2726,0.0828,2.917E3,3.167E4,2.41E3,3.167E4,1,1,2,4.0931,4.8888,1,0.0378
8127,455.44535,455.43836,455.44901,5.0203,4.9754,5.0734,3.683E3,9.308E4,1.476E3,9.308E4,1,2,0.4,2,0,0.912,2.05,0.00093,0.0007,0,1295,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,UNKNOWN,,,,,,,,,,,,,,,,,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,DETECTED,455.44519,455.43988,455.44791,5.0197,4.9838,5.0734,0.0379,3.683E3,9.308E4,1.594E3,9.308E4,1,,3,1.0982,1.4123,3,,DETECTED,455.44612,455.43836,455.44901,5.0204,4.9754,5.0652,0.0428,1.935E3,4.451E4,1.476E3,4.451E4,1,2,3,1.1381,1.3787,4,0.0144,ESTIMATED,455.44475,455.4438,455.44638,5.0209,5.0119,5.0389,0.0198,8.919E1,6.268E3,3.659E3,6.268E3,,,,1.4999,1.9998,0,
8133,850.78823,850.77758,850.79698,5.0117,4.9217,5.0473,6.297E2,8.907E3,1.914E3,8.907E3,1,0,0.2,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,UNKNOWN,,,,,,,,,,,,,,,,,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,DETECTED,850.78793,850.77758,850.79698,5.0204,4.9217,5.0473,0.044,6.297E2,8.907E3,1.914E3,8.907E3,1,,5,0.6366,0.2731,0,,ESTIMATED,850.78853,850.7837,850.79152,5.0029,4.9939,5.0119,0.018,6.396E1,5.435E3,3.364E3,5.435E3,,,,1.0019,1.0038,0,
8138,1050.92587,1050.91814,1050.93261,5.0204,4.9754,5.0473,2.015E2,4.641E3,1.739E3,4.641E3,1,4,0.2,1,0,1,0,0,0,0,1296,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,UNKNOWN,,,,,,,,,,,,,,,,,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,DETECTED,1050.92587,1050.91814,1050.93261,5.0204,4.9754,5.0473,0.0496,2.015E2,4.641E3,1.739E3,4.641E3,1,4,2,0.7994,0.5988,4,-0.0054,UNKNOWN,,,,,,,,,,,,,,,,,0,
8141,809.64564,809.6378,809.6499,5.0043,4.9806,5.0568,4.606E2,1.075E4,6.67E2,1.075E4,1,0,0.2,1,0,1,0,0,0,0,,,,,,233,[M+Na]+,2,786.65825,8141;8177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,ESTIMATED,809.64278,809.64278,809.64583,4.9896,4.9806,4.9986,0.018,6E0,6.67E2,6.67E2,6.67E2,,,,1.0017,1.0034,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,ESTIMATED,809.64832,809.64583,809.64832,5.0024,4.9934,5.0114,0.018,3.219E1,3.583E3,3.583E3,3.583E3,,,,1,0.9999,0,,DETECTED,809.64583,809.6378,809.6499,5.0209,4.985,5.0568,0.0981,4.606E2,1.075E4,2.844E3,1.075E4,1,,9,0.9992,0.9984,0,
