id,mz,mz_range:min,mz_range:max,rt,rt_range:min,rt_range:max,area,height,intensity_range:min,intensity_range:max,charge,fragment_scans,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,molecular_networking:net_cluster_id,molecular_networking:net_community_id,molecular_networking:edges,molecular_networking:net_cluster_size,molecular_networking:net_community_size,ion_identities:iin_id,ion_identities:ion_identities,ion_identities:list_size,ion_identities:neutral_mass,ion_identities:partner_row_ids,ion_identities:iin_relationship,ion_identities:consensus_formulas,ion_identities:simple_formulas,preferred_annotation:compound_name,preferred_annotation:mol_formula,preferred_annotation:adduct,preferred_annotation:score,preferred_annotation:precursor_mz,preferred_annotation:annotation_method,preferred_annotation:n_matching_signals,preferred_annotation:explained_intensity_percent,preferred_annotation:smiles,preferred_annotation:inchi,preferred_annotation:mz_diff,preferred_annotation:mz_diff_ppm,preferred_annotation:neutral_mass,preferred_annotation:rt_absolute_error,preferred_annotation:comment,preferred_annotation:classyfire_class,preferred_annotation:ccs,spectral_db_matches:spectral_db_matches,spectral_db_matches:compound_name,spectral_db_matches:similarity_score,spectral_db_matches:n_matching_signals,spectral_db_matches:explained_intensity_percent,spectral_db_matches:ion_adduct,spectral_db_matches:mol_formula,spectral_db_matches:smiles,spectral_db_matches:inchi,spectral_db_matches:classyfire_class,spectral_db_matches:neutral_mass,spectral_db_matches:precursor_mz,spectral_db_matches:mz_diff,spectral_db_matches:mz_diff_ppm,spectral_db_matches:rt_absolute_error,spectral_db_matches:ccs,spectral_db_matches:comment,lipid_annotations:lipid_annotations,lipid_annotations:ion_adduct,lipid_annotations:mol_formula,lipid_annotations:mz_diff_ppm,lipid_annotations:explained_intensity_percent,feature_group,datafile:Crop_P1-E-1_1_14971.d:feature_state,datafile:Crop_P1-E-1_1_14971.d:mz,datafile:Crop_P1-E-1_1_14971.d:mz_range:min,datafile:Crop_P1-E-1_1_14971.d:mz_range:max,datafile:Crop_P1-E-1_1_14971.d:rt,datafile:Crop_P1-E-1_1_14971.d:rt_range:min,datafile:Crop_P1-E-1_1_14971.d:rt_range:max,datafile:Crop_P1-E-1_1_14971.d:fwhm,datafile:Crop_P1-E-1_1_14971.d:area,datafile:Crop_P1-E-1_1_14971.d:height,datafile:Crop_P1-E-1_1_14971.d:intensity_range:min,datafile:Crop_P1-E-1_1_14971.d:intensity_range:max,datafile:Crop_P1-E-1_1_14971.d:charge,datafile:Crop_P1-E-1_1_14971.d:fragment_scans,datafile:Crop_P1-E-1_1_14971.d:isotopes,datafile:Crop_P1-E-1_1_14971.d:tailing_factor,datafile:Crop_P1-E-1_1_14971.d:asymmetry_factor,datafile:Crop_P1-E-1_1_14971.d:msms_info,datafile:Crop_P1-E-1_1_14971.d:rt_ms2_apex_distance,datafile:Hind_P1-E-3_1_14973.d:feature_state,datafile:Hind_P1-E-3_1_14973.d:mz,datafile:Hind_P1-E-3_1_14973.d:mz_range:min,datafile:Hind_P1-E-3_1_14973.d:mz_range:max,datafile:Hind_P1-E-3_1_14973.d:rt,datafile:Hind_P1-E-3_1_14973.d:rt_range:min,datafile:Hind_P1-E-3_1_14973.d:rt_range:max,datafile:Hind_P1-E-3_1_14973.d:fwhm,datafile:Hind_P1-E-3_1_14973.d:area,datafile:Hind_P1-E-3_1_14973.d:height,datafile:Hind_P1-E-3_1_14973.d:intensity_range:min,datafile:Hind_P1-E-3_1_14973.d:intensity_range:max,datafile:Hind_P1-E-3_1_14973.d:charge,datafile:Hind_P1-E-3_1_14973.d:fragment_scans,datafile:Hind_P1-E-3_1_14973.d:isotopes,datafile:Hind_P1-E-3_1_14973.d:tailing_factor,datafile:Hind_P1-E-3_1_14973.d:asymmetry_factor,datafile:Hind_P1-E-3_1_14973.d:msms_info,datafile:Hind_P1-E-3_1_14973.d:rt_ms2_apex_distance,datafile:Mid_P1-E-2_1_14972.d:feature_state,datafile:Mid_P1-E-2_1_14972.d:mz,datafile:Mid_P1-E-2_1_14972.d:mz_range:min,datafile:Mid_P1-E-2_1_14972.d:mz_range:max,datafile:Mid_P1-E-2_1_14972.d:rt,datafile:Mid_P1-E-2_1_14972.d:rt_range:min,datafile:Mid_P1-E-2_1_14972.d:rt_range:max,datafile:Mid_P1-E-2_1_14972.d:fwhm,datafile:Mid_P1-E-2_1_14972.d:area,datafile:Mid_P1-E-2_1_14972.d:height,datafile:Mid_P1-E-2_1_14972.d:intensity_range:min,datafile:Mid_P1-E-2_1_14972.d:intensity_range:max,datafile:Mid_P1-E-2_1_14972.d:charge,datafile:Mid_P1-E-2_1_14972.d:fragment_scans,datafile:Mid_P1-E-2_1_14972.d:isotopes,datafile:Mid_P1-E-2_1_14972.d:tailing_factor,datafile:Mid_P1-E-2_1_14972.d:asymmetry_factor,datafile:Mid_P1-E-2_1_14972.d:msms_info,datafile:Mid_P1-E-2_1_14972.d:rt_ms2_apex_distance
8418,458.15565,458.14901,458.15913,2.8623,2.7852,2.9144,1.405E2,2.166E3,1.62E2,2.166E3,1,0,0.2,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,458.15618,458.14901,458.15913,2.8657,2.8466,2.8935,0.0224,1.352E1,6.11E2,1.62E2,6.11E2,,,,1.2291,1.4583,0,,ESTIMATED,458.15563,458.1541,458.15878,2.8519,2.833,2.8704,0.0277,2.528E1,1.063E3,2.4E2,1.063E3,,,,0.9913,0.9827,0,,DETECTED,458.15513,458.15017,458.15817,2.8695,2.7852,2.9144,0.0593,1.405E2,2.166E3,3.535E2,2.166E3,1,,5,0.7663,0.5162,1,
8428,553.44477,553.4358,553.45217,2.8778,2.7127,3.0908,6.24E2,3.862E3,2.318E2,3.862E3,1,4,0.2,1,0,1,0,0,0,0,456,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,553.44542,553.44155,553.44542,2.8935,2.8845,2.9025,0.018,3.413E0,3.79E2,3.79E2,3.79E2,,,,1.0013,1.0026,0,,DETECTED,553.44155,553.4358,553.45006,2.8704,2.7127,3.0908,0.1228,6.24E2,3.862E3,2.318E2,3.862E3,1,4,3,1.0882,1.2244,4,-0.1287,ESTIMATED,553.44734,553.44155,553.45217,2.8695,2.8325,2.8784,0.0415,1.313E1,5.01E2,2.76E2,5.01E2,,,,0.6207,0.2414,0,
8432,675.4051,675.38668,675.41047,2.8747,2.833,2.9525,1.463E2,2.194E3,1.14E2,2.194E3,1,1,0.2,1,0,1,0,0,0,0,457,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,675.41047,675.40007,675.41047,2.8935,2.8845,2.9025,0.018,4.772E0,5.3E2,5.3E2,5.3E2,,,,1.0013,1.0026,0,,DETECTED,675.40007,675.38955,675.40296,2.8704,2.833,2.9525,0.0397,1.463E2,2.194E3,2.057E2,2.194E3,1,1,6,1.5954,2.0842,2,0.0108,ESTIMATED,675.40476,675.38668,675.40999,2.8603,2.8417,2.8784,0.0603,1.973E1,6.83E2,1.14E2,6.83E2,,,,0.9897,0.9794,0,
8438,957.51726,957.49694,957.52968,2.8748,2.8232,2.961,3.195E2,6.012E3,7.274E1,6.012E3,1,3,0.4,2,0,0.949,1.04,0.001,0.008,0,458,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,ESTIMATED,957.52656,957.51261,957.52968,2.8755,2.8466,2.8845,0.0202,4.786E1,2.683E3,8.46E2,2.683E3,,,,0.6562,0.3124,0,,DETECTED,957.51311,957.50757,957.52228,2.8704,2.8235,2.9525,0.0508,3.195E2,6.012E3,8.894E1,6.012E3,1,1,13,1.4385,1.782,1,-0.0146,DETECTED,957.51211,957.49694,957.51904,2.8784,2.8232,2.961,0.0481,2.356E2,4.579E3,7.274E1,4.579E3,1,2,5,1.167,0.9724,2,-0.0235
8440,459.1982,459.19223,459.20272,2.8928,2.6946,2.9243,1.476E2,1.752E3,3.326E2,1.752E3,1,0,0.2,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DETECTED,459.19756,459.19223,459.20116,2.8755,2.6946,2.9115,0.1619,1.476E2,1.194E3,3.326E2,1.194E3,1,,4,0.5995,0.1991,1,,ESTIMATED,459.20272,459.19756,459.20272,2.9154,2.9064,2.9243,0.018,1.033E1,1.15E3,1.15E3,1.15E3,,,,0.9989,0.9977,0,,ESTIMATED,459.19433,459.19433,459.19756,2.8874,2.8784,2.8964,0.018,1.575E1,1.752E3,1.752E3,1.752E3,,,,0.9989,0.9979,0,
8450,428.31384,428.30656,428.31961,2.8789,2.8136,2.9055,8.411E1,1.764E3,1.36E2,1.764E3,1,0,0.2,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,UNKNOWN,,,,,,,,,,,,,,,,,0,,ESTIMATED,428.31578,428.30656,428.31961,2.8794,2.8519,2.8974,0.024,1.264E1,7.18E2,1.36E2,7.18E2,,,,0.8257,0.5971,0,,DETECTED,428.3119,428.30787,428.3152,2.8784,2.8136,2.9055,0.0496,8.411E1,1.764E3,1.418E2,1.764E3,1,,2,0.7389,0.4985,1,
8458,373.2343,373.22577,373.23912,2.8778,2.7852,3.037,1.602E3,2.31E4,9.317E1,2.31E4,1,11,0.4,2,0,0.917,2.22,0.00083,0.017,0,459,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,ESTIMATED,373.23837,373.23226,373.23912,2.8755,2.837,2.9025,0.1019,3.716E2,8.418E3,3.399E3,8.418E3,,,,0.8518,0.7036,0,,DETECTED,373.23185,373.22577,373.23526,2.8704,2.7952,3.0075,0.0642,1.602E3,2.31E4,2.018E2,2.31E4,1,5,8,1.1329,1.2502,25,-0.0351,DETECTED,373.23267,373.22901,373.2375,2.8874,2.7852,3.037,0.057,1.018E3,1.599E4,9.317E1,1.599E4,1,6,2,1.1413,0.67,17,-0.0215
8472,609.47137,609.45955,609.47891,2.8868,2.8562,2.9234,1.15E2,3.201E3,2.41E2,3.201E3,1,0,0.2,1,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,ESTIMATED,609.47503,609.46847,609.47891,2.8755,2.8562,2.8845,0.0483,1.029E1,5.77E2,5.05E2,5.77E2,,,,0.7345,0.469,0,,DETECTED,609.46847,609.46403,609.47088,2.8794,2.8612,2.9154,0.0366,1.15E2,3.201E3,1.621E3,3.201E3,1,,7,1.4852,1.9704,0,,ESTIMATED,609.47061,609.45955,609.47321,2.9055,2.8964,2.9234,0.0149,1.138E1,1.025E3,2.41E2,1.025E3,,,,1.4859,1.9717,0,
8480,655.35583,655.33974,655.36603,2.8868,2.7763,3.0542,6.172E2,8.539E3,1.541E2,8.539E3,1,0,0.4,2,0,0.969,0.61,0.0004,0.008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,ESTIMATED,655.36152,655.35299,655.36572,2.8935,2.8657,2.9115,0.0271,5.047E1,2.078E3,2.14E2,2.078E3,,,,0.8233,0.6467,0,,DETECTED,655.35279,655.34443,655.36603,2.8794,2.7763,3.0542,0.056,6.172E2,8.539E3,2.1E2,8.539E3,1,,10,1.5198,0.6058,1,,DETECTED,655.35319,655.33974,655.35882,2.8874,2.8041,3.0275,0.0669,5.94E2,7.889E3,1.541E2,7.889E3,1,,5,1.4384,1.7979,2,
8483,290.94978,290.94502,290.95461,2.9018,2.7133,3.0638,7.242E2,3.095E3,4.51E2,3.095E3,1,1,0.2,1,0,1,0,0,0,0,460,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DETECTED,290.95075,290.94836,290.95461,2.8845,2.7133,3.0638,0.2498,7.242E2,3.095E3,7.857E2,3.095E3,1,1,8,1.0237,1.0473,9,0.0306,ESTIMATED,290.94745,290.94502,290.95075,2.9064,2.8974,2.9336,0.07,6.163E1,2.747E3,1.978E3,2.747E3,,,,2.0186,3.0372,0,,ESTIMATED,290.95113,290.95064,290.95352,2.9144,2.8964,2.9234,0.0146,2.353E1,2.177E3,4.51E2,2.177E3,,,,0.7493,0.4986,0,
8501,811.24674,811.22926,811.27253,2.8838,2.7763,3.0731,7.928E2,1.211E4,1.046E2,1.211E4,1,7,1,3,1,0.936,18.17,0.01474,0.008,0,461,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,DETECTED,811.25615,811.24262,811.27253,2.8845,2.8179,3.0731,0.0488,7.225E2,1.211E4,1.155E2,1.211E4,1,3,9,1.0769,1.1878,3,-0.0397,DETECTED,811.24141,811.23089,811.24966,2.8794,2.7763,2.989,0.0654,5.357E2,8.411E3,1.046E2,8.411E3,1,3,14,0.8595,1.3613,3,-0.0294,DETECTED,811.24266,811.22926,811.2539,2.8874,2.8041,2.9802,0.0706,7.928E2,1.077E4,1.791E2,1.077E4,1,1,8,1.0979,1.0683,2,-0.0383
8502,812.24921,812.23924,812.26312,2.8838,2.837,2.9336,3.986E2,7.308E3,6.51E2,7.308E3,,0,0.2,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,812.25878,812.25481,812.26312,2.8845,2.837,2.9299,0.0471,3.583E2,7.308E3,9.94E2,7.308E3,,,,0.978,0.956,0,,ESTIMATED,812.24371,812.23924,812.24946,2.8794,2.8424,2.9336,0.043,2.481E2,4.742E3,6.51E2,4.742E3,,,,1.2313,1.4626,0,,ESTIMATED,812.24514,812.24153,812.25224,2.8874,2.8417,2.9325,0.0723,3.986E2,6.631E3,1.255E3,6.631E3,,,,0.9922,0.9845,0,
8503,158.97477,158.9724,158.98055,2.8868,2.7196,2.9591,8.634E2,8.762E3,9.593E2,8.762E3,1,0,0.8,4,0,0.839,15.52,0.00247,0.017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,DETECTED,158.97634,158.97497,158.98055,2.8845,2.7607,2.9591,0.0829,7.551E2,8.137E3,9.593E2,8.137E3,1,,4,0.8014,0.6676,3,,DETECTED,158.97387,158.9724,158.97675,2.8794,2.7952,2.9431,0.0746,5.997E2,6.819E3,1.491E3,6.819E3,1,,6,0.8778,0.7555,2,,DETECTED,158.97408,158.97271,158.97495,2.8964,2.7196,2.942,0.0734,8.634E2,8.762E3,1.268E3,8.762E3,1,,2,0.6288,0.2508,1,
8504,687.24171,687.22835,687.26118,2.8868,2.7892,3.1007,2.874E3,3.955E4,8.114E1,3.955E4,1,11,1,3,0,0.828,18.23,0.01253,0.017,0,462,-1,0,1,0,22,[M+Cl]-,2,652.27276,8505;8504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,DETECTED,687.24947,687.24289,687.26118,2.8845,2.7892,3.1007,0.0657,2.256E3,3.132E4,1.295E2,3.132E4,1,3,11,1.2424,1.2243,7,-0.0301,DETECTED,687.23694,687.23001,687.2439,2.8794,2.8045,3.0262,0.0669,2.038E3,2.894E4,8.114E1,2.894E4,1,4,12,1.192,1.3849,9,-0.0346,DETECTED,687.23871,687.22835,687.24839,2.8964,2.7946,3.0653,0.068,2.874E3,3.955E4,2.105E2,3.955E4,1,4,6,0.9439,0.8331,10,-0.0525
8505,697.27142,697.2562,697.28595,2.8868,2.8041,3.1286,2.665E4,4.486E5,1.586E1,4.486E5,1,49,1,3,0,0.866,17.34,0.01209,0.0039,0,7,-1,1,5,0,22,[M+FA]-,2,652.27276,8505;8504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,DETECTED,697.27925,697.26998,697.28595,2.8845,2.8083,3.1187,0.056,1.615E4,2.657E5,1.657E2,2.657E5,1,15,19,1.1713,1.26,39,-0.0528,DETECTED,697.26716,697.2562,697.28038,2.8884,2.8045,3.1267,0.0541,1.608E4,2.735E5,7.434E1,2.735E5,1,17,8,1.0643,1.1197,28,-0.0608,DETECTED,697.26786,697.26196,697.2724,2.8874,2.8041,3.1286,0.0545,2.665E4,4.486E5,1.586E1,4.486E5,1,17,8,1.0704,1.1263,30,-0.062
8506,699.27365,699.25666,699.28469,2.8868,2.7103,3.0837,3.059E3,5.003E4,1.079E2,5.003E4,1,3,0.8,4,0,0.773,7.73,0.00541,0.0042,0,7,38,1,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,ESTIMATED,699.2816,699.2785,699.28469,2.8845,2.837,2.9299,0.0587,1.865E3,3.173E4,1.872E3,3.173E4,,,,0.978,0.956,0,,DETECTED,699.26922,699.25666,699.2787,2.8884,2.7952,3.0354,0.0534,1.958E3,3.294E4,1.82E2,3.294E4,1,1,8,1.1197,1.1812,1,-0.0308,DETECTED,699.27013,699.26306,699.28448,2.8874,2.7103,3.0837,0.0545,3.059E3,5.003E4,1.079E2,5.003E4,1,2,8,1.131,1.1271,2,-0.0325
8507,765.25757,765.23749,765.27849,2.8868,2.7952,3.056,5.483E3,8.707E4,5.709E1,8.707E4,1,9,1,3,0,0.83,18.19,0.01392,0.0039,0,463,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,DETECTED,765.26661,765.25375,765.27849,2.8845,2.7988,3.0545,0.0595,3.682E3,5.761E4,6.477E1,5.761E4,1,4,6,1.0861,1.1956,31,-0.0071,DETECTED,765.25269,765.24775,765.2626,2.8884,2.7952,3.0075,0.0565,3.667E3,6.124E4,9.74E1,6.124E4,1,,9,0.9919,0.9458,16,,DETECTED,765.25343,765.23749,765.26524,2.8874,2.8041,3.056,0.0596,5.483E3,8.707E4,5.709E1,8.707E4,1,5,6,1.0425,0.996,22,-0.0215
8523,684.26304,684.25372,684.27714,2.8988,2.8235,3.0634,1.986E2,1.385E3,2.073E2,1.385E3,1,0,0.2,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,684.26742,684.26142,684.26937,2.9025,2.8845,2.9299,0.0289,3.278E1,1.15E3,3.37E2,1.15E3,,,,1.2595,1.5189,0,,DETECTED,684.26494,684.2584,684.27714,2.8884,2.8235,3.0634,0.0905,1.986E2,1.385E3,2.073E2,1.385E3,1,,4,1.8487,2.6973,0,,ESTIMATED,684.25678,684.25372,684.26494,2.9055,2.8964,2.9144,0.018,1.192E1,1.104E3,4.38E2,1.104E3,,,,0.9915,0.983,0,
8525,767.26141,767.2424,767.27599,2.8898,2.7763,3.0465,7.89E2,1.142E4,6.563E1,1.142E4,1,0,1,3,0,0.941,17.92,0.01375,0.0119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,DETECTED,767.27048,767.26566,767.27599,2.8845,2.8179,2.9876,0.0541,5.431E2,9.306E3,3.347E2,9.306E3,1,,7,1.1693,1.209,3,,DETECTED,767.25704,767.2424,767.27154,2.8884,2.7763,3.0354,0.0558,5.704E2,8.823E3,1.15E2,8.823E3,1,,10,1.1086,1.2466,2,,DETECTED,767.25673,767.24347,767.26745,2.8964,2.8041,3.0465,0.0657,7.89E2,1.142E4,6.563E1,1.142E4,1,,6,1.0139,0.8195,3,
8526,700.27409,700.26017,700.29312,2.8868,2.8041,3.037,9.03E2,1.478E4,1.038E2,1.478E4,1,0,1,3,0,0.938,15.96,0.01118,0.0039,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,DETECTED,700.28144,700.2681,700.29312,2.8845,2.8083,2.9876,0.0525,5.094E2,8.577E3,1.038E2,8.577E3,1,,19,1.1508,1.3027,0,,DETECTED,700.27026,700.2603,700.27356,2.8884,2.8235,2.9617,0.0587,5.25E2,8.399E3,2.924E2,8.399E3,1,,8,1.0583,1.0883,0,,DETECTED,700.27055,700.26017,700.2837,2.8874,2.8041,3.037,0.0524,9.03E2,1.478E4,1.602E2,1.478E4,1,,8,1.1793,1.2788,0,
8528,714.26044,714.24736,714.27051,2.8928,2.8041,2.9897,3.881E3,5.123E4,1.957E2,5.123E4,1,15,1,3,0,0.835,16.82,0.01201,0.021,0,464,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,DETECTED,714.26825,714.26004,714.27051,2.8845,2.8179,2.9876,0.073,3.085E3,4.282E4,6.987E2,4.282E4,1,9,11,1.1753,1.3074,35,-0.0126,DETECTED,714.25623,714.24736,714.25923,2.8884,2.8139,2.9617,0.0594,2.684E3,4.254E4,2.676E2,4.254E4,1,2,16,1.0299,1.0484,10,0.0126,DETECTED,714.25684,714.24849,714.25895,2.9055,2.8041,2.9897,0.0735,3.881E3,5.123E4,1.957E2,5.123E4,1,4,6,0.8508,0.5917,24,-0.0378
8572,355.31781,355.31264,355.32452,2.9173,2.7952,3.037,5.142E2,6.48E3,7.966E1,6.48E3,1,1,0.4,2,0,0.926,1.54,0.00055,0.0715,0,465,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,ESTIMATED,355.31621,355.31621,355.31861,2.9396,2.9299,2.9495,0.0196,1.834E0,1.87E2,1.87E2,1.87E2,,,,1.0092,1.0184,0,,DETECTED,355.31833,355.31264,355.32452,2.8704,2.7952,3.0262,0.0563,5.142E2,6.48E3,3.046E2,6.48E3,1,1,4,1.568,1.9366,7,-0.0239,DETECTED,355.31888,355.31416,355.32426,2.942,2.9144,3.037,0.0856,9.806E1,1.785E3,7.966E1,1.785E3,1,,2,2.0283,2.3932,2,
8598,290.94735,290.94016,290.95118,2.9175,2.7217,3.0747,3.236E2,3.536E3,8.477E1,3.536E3,1,0,0.4,2,1,0.962,0.23,0.00007,0.1003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,290.95076,290.95002,290.95118,2.9115,2.9025,2.9396,0.0575,9.973E1,3.536E3,1.887E3,3.536E3,,,,2.0641,3.1283,0,,DETECTED,290.94561,290.94238,290.94766,2.8704,2.7217,2.8974,0.0334,1.494E2,1.946E3,8.477E1,1.946E3,1,,7,0.5907,0.2112,0,,DETECTED,290.94568,290.94016,290.95064,2.9707,2.8509,3.0747,0.1914,3.236E2,2.12E3,1.207E2,2.12E3,,,,0.9338,0.8676,8,
8611,654.34898,654.34114,654.36084,2.9415,2.8612,3.0815,3.059E2,3.319E3,1.559E2,3.319E3,1,0,0.4,2,0,0.967,0.69,0.00045,0.0011,0,,,,,,23,[M+Cl]-,2,619.37968,8611;8668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,ESTIMATED,654.35362,654.34667,654.35545,2.9396,2.9115,2.9495,0.0255,1.484E1,7.77E2,3.74E2,7.77E2,,,,0.6761,0.3523,0,,DETECTED,654.34644,654.34114,654.35576,2.9431,2.8612,3.0815,0.0819,3.059E2,3.319E3,1.944E2,3.319E3,1,,14,1.3498,1.454,1,,DETECTED,654.34689,654.34273,654.36084,2.942,2.8964,3.0747,0.0962,1.654E2,1.699E3,1.559E2,1.699E3,1,,9,1.887,2.6953,5,
8616,520.90758,520.89519,520.91412,2.9382,2.8612,3.0653,3.925E2,3.461E3,2.881E2,3.461E3,1,1,0.4,2,1,0.897,1.75,0.00091,0.0653,0,466,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,520.91323,520.90475,520.91412,2.9205,2.9025,2.9299,0.041,6.269E1,3.175E3,2.02E3,3.175E3,,,,0.7617,0.5235,0,,DETECTED,520.90429,520.89519,520.91005,2.9797,2.8612,3.0634,0.1055,2.757E2,2.542E3,2.881E2,2.542E3,1,,3,0.8529,0.7059,4,,DETECTED,520.9052,520.90165,520.90835,2.9144,2.8874,3.0653,0.1393,3.925E2,3.461E3,5.548E2,3.461E3,1,1,2,3.2972,5.5944,4,0.0776
8618,868.33742,868.32089,868.34578,2.9607,2.8509,3.0747,5.822E2,6.067E3,1.433E2,6.067E3,1,4,0.4,2,0,0.895,2.19,0.0019,0.0085,0,467,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,ESTIMATED,868.34566,868.3333,868.34578,2.9876,2.9686,2.997,0.0329,2.56E1,1.502E3,1.196E3,1.502E3,,,,0.7485,0.4971,0,,DETECTED,868.33235,868.32089,868.344,2.9431,2.8704,3.0726,0.0797,5.822E2,6.067E3,1.433E2,6.067E3,1,3,12,0.8796,2.374,7,-0.0165,DETECTED,868.33425,868.3268,868.34507,2.9516,2.8509,3.0747,0.0972,3.369E2,3.498E3,1.881E2,3.498E3,1,1,5,1.1084,1.4862,5,-0.0227
8620,316.94674,316.9424,316.9511,2.9418,2.7196,3.0653,2.138E3,1.061E4,1.649E3,1.061E4,1,4,0.4,2,0,0.939,1.36,0.00043,0.0649,0,468,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,316.95046,316.94905,316.9511,2.9299,2.9025,2.9396,0.0378,3.071E2,1.061E4,6.636E3,1.061E4,,,,0.6776,0.3553,0,,DETECTED,316.94467,316.9424,316.94757,2.9154,2.7399,3.0634,0.2872,1.65E3,7.874E3,1.649E3,7.874E3,1,1,3,0.9219,0.8439,35,-0.0072,DETECTED,316.9451,316.94341,316.94665,2.9802,2.7196,3.0653,0.2328,2.138E3,9.192E3,2.057E3,9.192E3,1,3,6,0.6633,0.3266,44,-0.1143
8634,546.3146,546.30182,546.32146,2.9512,2.8784,3.1107,8.815E2,1.003E4,1.812E2,1.003E4,1,9,0.4,2,0,0.902,2.08,0.00114,0.001,0,1,16,6,542,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,ESTIMATED,546.31998,546.3119,546.32146,2.9495,2.9396,2.9591,0.0196,2.5E1,2.017E3,1.067E3,2.017E3,,,,0.9881,0.9762,0,,DETECTED,546.31133,546.30182,546.31348,2.9525,2.8794,3.0908,0.0853,6.93E2,7.992E3,1.812E2,7.992E3,1,5,10,1.3683,1.6954,5,-0.0335,DETECTED,546.31247,546.30568,546.31684,2.9516,2.8784,3.1107,0.0809,8.815E2,1.003E4,2.548E2,1.003E4,1,4,4,1.4379,1.5853,6,-0.0479
